basho,day,rikishi1,win1,rikishi2,win2,kimarite
2017.03,10,Hibikiryu,1,Satoyama,0,yoritaoshi
2017.03,10,Isshinryu,1,Sakaefuji,0,shitatenage
2017.03,10,Hao,1,Hirose,0,shitatenage
2017.03,10,Takashinryu,0,Wakahizen,1,oshidashi
2017.03,10,Hokutoshin,1,Tochikasuga,0,oshitaoshi
2017.03,10,Wayama,0,Dewaizumi,1,yorikiri
2017.03,10,Ota,0,Daishowaka,1,yorikiri
2017.03,10,Kaishinmaru,0,Kototaiki,1,oshidashi
2017.03,10,Kotozensho,1,Hatachijo,0,tsukiotoshi
2017.03,10,Sadanohikari,1,Toryu,0,hatakikomi
2017.03,10,Ishihara,0,Kototsubasa,1,yorikiri
2017.03,10,Hokutotsuru,0,Tatsukaze,1,uwatenage
2017.03,10,Ako,1,Kiritsubasa,0,yorikiri
2017.03,10,Kotohayashi,1,Kasugakuni,0,sukuinage
2017.03,10,Kasugamine,1,Munakata,0,yorikiri
2017.03,10,Tsugaruumi,0,Akatsuki,1,yorikiri
2017.03,10,Daishomune,1,Teraoumi,0,sukuinage
2017.03,10,Mutsukaze,0,Saionji,1,hatakikomi
2017.03,10,Minatosho,0,Ryuseio,1,oshidashi
2017.03,10,Kasugaryu,1,Sadanosato,0,uwatenage
2017.03,10,Kotokojima,0,Mitotsukasa,1,oshidashi
2017.03,10,Okinoiwa,0,Yutsukasa,1,kimedashi
2017.03,10,Shohoryu,1,Toho,0,oshidashi
2017.03,10,Haruminato,0,Sadanokuni,1,tsukiotoshi
2017.03,10,Kitanomine,1,Yoshikasuga,0,hatakikomi
2017.03,10,Hamaeiko,0,Baraki,1,okuritaoshi
2017.03,10,Tokushuzan,1,Kihonoumi,0,oshidashi
2017.03,10,Chiyoraizan,0,Dewaazuma,1,hikiotoshi
2017.03,10,Gorikiyama,1,Koshinishiki,0,yorikiri
2017.03,10,Denzan,1,Kiriarashi,0,tsukiotoshi
2017.03,10,Yamatoarashi,1,Fujinohana,0,tsukidashi
2017.03,10,Kurahashi,0,Awajiumi,1,hatakikomi
2017.03,10,Mitozakura,0,Hamaminato,1,sukuinage
2017.03,10,Asayamabana,0,Masakaze,1,oshitaoshi
2017.03,10,Haruhikari,0,Kotodairyu,1,yorikiri
2017.03,10,Hasugeyama,1,Hagane,0,kotenage
2017.03,10,Tsushimanada,1,Wakanofuji,0,shitatenage
2017.03,10,Ebisumaru,0,Tenichi,1,oshidashi
2017.03,10,Tomisakae,1,Daishoiwa,0,tsukiotoshi
2017.03,10,Tochiseiryu,0,Gokushindo,1,yorikiri
2017.03,10,Okinohama,0,Itadaki,1,tsukidashi
2017.03,10,Omoto,1,Dairaido,0,oshitaoshi
2017.03,10,Takakento,1,Daishokaku,0,oshitaoshi
2017.03,10,Aomihama,0,Suekawa,1,hatakikomi
2017.03,10,Okoryu,1,Musashiumi,0,yorikiri
2017.03,10,Sumanoumi,1,Katsunofuji,0,oshidashi
2017.03,10,Kotokamatani,1,Daijo,0,yorikiri
2017.03,10,Oazuma,1,Aokishin,0,kotenage
2017.03,10,Kaizen,0,Daishoryu,1,yoritaoshi
2017.03,10,Rao,0,Tochiminato,1,hatakikomi
2017.03,10,Shuji,0,Honda,1,yoritaoshi
2017.03,10,Kotokuzan,1,Genkaiho,0,oshidashi
2017.03,10,Kainoryu,1,Hamayutaka,0,oshidashi
2017.03,10,Fukamiyama,0,Byakko,1,uwatenage
2017.03,10,Terao,0,Aozora,1,yoritaoshi
2017.03,10,Ikegawa,0,Akinokawa,1,uwatenage
2017.03,10,Hokutokawa,1,Rendaiyama,0,tsukidashi
2017.03,10,Nankairiki,1,Kaorufuji,0,uwatenage
2017.03,10,Akinoyama,0,Takakasuga,1,tsukiotoshi
2017.03,10,Hatooka,1,Horyuyama,0,yorikiri
2017.03,10,Masutoo,0,Kaito,1,oshidashi
2017.03,10,Rikito,0,Kotomisen,1,kimetaoshi
2017.03,10,Tochinohama,0,Chiyonoumi,1,oshidashi
2017.03,10,Goryu,0,Chiyosakae,1,oshidashi
2017.03,10,Koba,0,Gochozan,1,oshitaoshi
2017.03,10,Jokoryu,1,Kotaro,0,oshidashi
2017.03,10,Sagatsukasa,1,Ryusei,0,oshidashi
2017.03,10,Asahiryu,0,Tokushinho,1,oshitaoshi
2017.03,10,Daiseido,1,Irie,0,oshidashi
2017.03,10,Kotokobai,0,Tsurubayashi,1,oshidashi
2017.03,10,Sakigake,1,Mugendai,0,yorikiri
2017.03,10,Dewahayate,1,Daishoho,0,yorikiri
2017.03,10,Wakanoshima,0,Tochihiryu,1,oshidashi
2017.03,10,Tochimaru,0,Asabenkei,1,oshidashi
2017.03,10,Akiseyama,1,Akua,0,oshitaoshi
2017.03,10,Kizenryu,0,Fujiazuma,1,tsukidashi
2017.03,10,Satoyama,0,Aminishiki,1,hatakikomi
2017.03,10,Rikishin,1,Seiro,0,oshidashi
2017.03,10,Daiamami,1,Terutsuyoshi,0,uwatenage
2017.03,10,Asanoyama,0,Azumaryu,1,uwatenage
2017.03,10,Tsurugisho,0,Asahisho,1,hikiotoshi
2017.03,10,Kitaharima,1,Amakaze,0,yorikiri
2017.03,10,Ryuden,1,Homarefuji,0,yorikiri
2017.03,10,Chiyomaru,1,Kitataiki,0,oshidashi
2017.03,10,Hidenoumi,0,Osunaarashi,1,yorikiri
2017.03,10,Kotoeko,0,Toyohibiki,1,oshidashi
2017.03,10,Gagamaru,1,Kyokutaisei,0,oshidashi
2017.03,10,Oyanagi,1,Onosho,0,hatakikomi
2017.03,10,Yamaguchi,0,Chiyotairyu,1,hikiotoshi
2017.03,10,Sadanoumi,0,Nishikigi,1,oshidashi
2017.03,10,Chiyoo,0,Ura,1,oshidashi
2017.03,10,Daieisho,1,Myogiryu,0,oshidashi
2017.03,10,Takakeisho,0,Ishiura,1,oshitaoshi
2017.03,10,Tochinoshin,0,Kyokushuho,1,yorikiri
2017.03,10,Daishomaru,0,Tochiozan,1,hatakikomi
2017.03,10,Tokushoryu,1,Chiyoshoma,0,abisetaoshi
2017.03,10,Chiyonokuni,1,Kotoyuki,0,hikiotoshi
2017.03,10,Okinoumi,1,Aoiyama,0,oshidashi
2017.03,10,Kagayaki,0,Hokutofuji,1,oshitaoshi
2017.03,10,Kaisei,0,Arawashi,1,tsukiotoshi
2017.03,10,Ichinojo,1,Takarafuji,0,oshidashi
2017.03,10,Sokokurai,0,Shohozan,1,yorikiri
2017.03,10,Mitakeumi,1,Ikioi,0,okuridashi
2017.03,10,Kotoshogiku,1,Takekaze,0,kotenage
2017.03,10,Takanoiwa,0,Takayasu,1,hatakikomi
2017.03,10,Shodai,0,Terunofuji,1,uwatenage
2017.03,10,Yoshikaze,1,Kakuryu,0,yorikiri
2017.03,10,Tamawashi,0,Kisenosato,1,yorikiri
2017.03,10,Harumafuji,1,Endo,0,hatakikomi
2017.03,11,Nishimura,1,Yabuoka,0,oshitaoshi
2017.03,11,Ichiyamamoto,1,Aizufuji,0,hatakikomi
2017.03,11,Tokuda,1,Wakatozakura,0,yorikiri
2017.03,11,Hokutoryu,1,Kaishinho,0,yoritaoshi
2017.03,11,Matsunofuji,1,Ogiryu,0,fusen
2017.03,11,Kawaguchi,1,Miura,0,yorikiri
2017.03,11,Toranofuji,1,Ito,0,uwatenage
2017.03,11,Shunpo,0,Azumayama,1,hatakikomi
2017.03,11,Shironofuji,1,Hokuyozakura,0,oshidashi
2017.03,11,Yanagawa,1,Bandaisan,0,shitatenage
2017.03,11,Kyonosato,0,Tomiyama,1,kekaeshi
2017.03,11,Goketsuyama,1,Daiisshin,0,shitatenage
2017.03,11,Wakayamana,1,Fubu,0,hatakikomi
2017.03,11,Asashiomoto,0,Imai,1,oshitaoshi
2017.03,11,Hitomi,1,Asahinishiki,0,tsukiotoshi
2017.03,11,Takanonari,1,Hokutosato,0,yorikiri
2017.03,11,Yamanaka,0,Mogaminishiki,1,yoritaoshi
2017.03,11,Tamashinriki,1,Kozakura,0,uwatenage
2017.03,11,Kotokobayashi,1,Fukuda,0,oshitaoshi
2017.03,11,Takakurayama,0,Ryubu,1,yorikiri
2017.03,11,Daishojo,0,Ryuki,1,yorikiri
2017.03,11,Tsunekawa,1,Kakutaiki,0,oshidashi
2017.03,11,Okuniasahi,0,Takada,1,shitatenage
2017.03,11,Teraowaka,0,Itakozakura,1,yorikiri
2017.03,11,Kyokuhikari,0,Kokuryunami,1,oshitaoshi
2017.03,11,Kenshin,1,Wakayamanaka,0,oshidashi
2017.03,11,Terunosato,1,Sakurafuji,0,yoritaoshi
2017.03,11,Hisatsukasa,1,Hokuseikai,0,hatakikomi
2017.03,11,Amamidake,1,Isamufuji,0,hikiotoshi
2017.03,11,Kadokura,1,Dewanosora,0,hatakikomi
2017.03,11,Chiyooume,1,Nakatani,0,uwatenage
2017.03,11,Ozaki,1,Kodera,0,hatakikomi
2017.03,11,Daishohama,1,Watatani,0,yoritaoshi
2017.03,11,Shinyashiki,0,Ichinoryu,1,oshitaoshi
2017.03,11,Miyanofuji,1,Furanshisu,0,yorikiri
2017.03,11,Fukuazuma,0,Mibu,1,oshidashi
2017.03,11,Kanryu,1,Izumigawa,0,oshidashi
2017.03,11,Hamadayama,0,Sadanogo,1,kotenage
2017.03,11,Wakayama,1,Inabajo,0,sukuinage
2017.03,11,Miyazakiyama,1,Terumichi,0,yorikiri
2017.03,11,Sekizuka,1,Motokiyama,0,sukuinage
2017.03,11,Omote,0,Narutaki,1,hikiotoshi
2017.03,11,Shinzan,1,Yamatonami,0,yorikiri
2017.03,11,Fujinotani,0,Onokura,1,yorikiri
2017.03,11,Okunisato,0,Kotootomo,1,yorikiri
2017.03,11,Hokutonami,0,Kototora,1,hatakikomi
2017.03,11,Amamisho,1,Tochitensho,0,shitatenage
2017.03,11,Fudano,0,Mimurodake,1,oshidashi
2017.03,11,Iida,0,Tagonofuji,1,oshidashi
2017.03,11,Kitadaichi,1,Kamiyutaka,0,okuritaoshi
2017.03,11,Tokkoriki,0,Asayokomichi,1,oshidashi
2017.03,11,Tokiryu,0,Kinjo,1,oshitaoshi
2017.03,11,Hokutoiwami,1,Hamamiryu,0,yoritaoshi
2017.03,11,Kobayashi,1,Ezuka,0,kimedashi
2017.03,11,Wakatakakage,0,Mienosato,1,hatakikomi
2017.03,11,Isenohana,0,Akitoba,1,okuridashi
2017.03,11,Satoyama,1,Imafuku,0,oshidashi
2017.03,11,Obara,1,Daishoki,0,yoritaoshi
2017.03,11,Takashinryu,1,Hokutohomare,0,oshidashi
2017.03,11,Wakahizen,1,Fujinokaze,0,okuridashi
2017.03,11,Daitenpaku,0,Tochikasuga,1,oshidashi
2017.03,11,Hokutoshin,0,Dewaizumi,1,yorikiri
2017.03,11,Kaishinmaru,1,Ota,0,oshidashi
2017.03,11,Kotozensho,0,Takakiho,1,oshidashi
2017.03,11,Fujitaisei,1,Tatsukaze,0,oshidashi
2017.03,11,Unzendake,0,Kototsubasa,1,hatakikomi
2017.03,11,Hidano,1,Toryu,0,oshidashi
2017.03,11,Kasugakuni,1,Hokutotsuru,0,okuridashi
2017.03,11,Hokutogo,0,Kiryu,1,fusen
2017.03,11,Kisenowaka,1,Murata,0,tsukiotoshi
2017.03,11,Kasugamine,1,Maenofuji,0,yorikiri
2017.03,11,Kotorikuzan,1,Hikarugenji,0,sukuinage
2017.03,11,Mutsukaze,1,Daishomune,0,okuridashi
2017.03,11,Miyauchi,0,Kotohayashi,1,tsukiotoshi
2017.03,11,Mitotsukasa,0,Takei,1,hatakikomi
2017.03,11,Yamamoto,0,Yutsukasa,1,yorikiri
2017.03,11,Ginseizan,1,Sadanokuni,0,yorikiri
2017.03,11,Okinoiwa,0,Teraoumi,1,hikiotoshi
2017.03,11,Asanotosa,0,Saidaiji,1,oshidashi
2017.03,11,Yoshikasuga,0,Oisato,1,sukuinage
2017.03,11,Hamaeiko,1,Kitanomine,0,hikiotoshi
2017.03,11,Dewanojo,0,Masuminoru,1,oshidashi
2017.03,11,Asatenmai,1,Koshinishiki,0,yorikiri
2017.03,11,Miyazaki,0,Hienriki,1,yorikiri
2017.03,11,Kyokuhozan,0,Tamakongo,1,oshidashi
2017.03,11,Awajiumi,1,Kotorikisen,0,yorikiri
2017.03,11,Amanishiki,1,Fujinohana,0,ashitori
2017.03,11,Minatoryu,0,Kiriarashi,1,hatakikomi
2017.03,11,Asayamabana,0,Yamatoarashi,1,oshitaoshi
2017.03,11,Hamaminato,0,Amanoshima,1,uwatenage
2017.03,11,Kotohayato,1,Tochiseiryu,0,hikiotoshi
2017.03,11,Ikeru,0,Masakaze,1,uwatenage
2017.03,11,Wakanofuji,0,Yokuyusei,1,uwatenage
2017.03,11,Hasugeyama,1,Tenichi,0,tsukitaoshi
2017.03,11,Nishikifuji,0,Itadaki,1,tsukidashi
2017.03,11,Ebisumaru,1,Kirinofuji,0,utchari
2017.03,11,Okinohama,1,Yutakasho,0,oshidashi
2017.03,11,Okoryu,1,Nishiyama,0,yoritaoshi
2017.03,11,Gokushindo,0,Nakazono,1,yorikiri
2017.03,11,Kainishiki,0,Hitachigo,1,hikiotoshi
2017.03,11,Suzaku,1,Daishoryu,0,okuridashi
2017.03,11,Kaizen,1,Azumasato,0,uwatenage
2017.03,11,Higoarashi,1,Oazuma,0,oshidashi
2017.03,11,Shunba,1,Komanokuni,0,hikiotoshi
2017.03,11,Kotokino,0,Genkaiho,1,shitatenage
2017.03,11,Byakko,0,Hamayutaka,1,oshidashi
2017.03,11,Shuji,1,Dewaotori,0,yorikiri
2017.03,11,Ikegawa,0,Onami,1,okuridashi
2017.03,11,Shonannoumi,1,Rendaiyama,0,hatakikomi
2017.03,11,Oki,0,Kansei,1,okuridashi
2017.03,11,Kaorufuji,0,Akinoyama,1,oshidashi
2017.03,11,Aonosho,1,Rikito,0,tsukidashi
2017.03,11,Chiyonoumi,0,Kaito,1,oshidashi
2017.03,11,Tochinohama,0,Masutoo,1,hatakikomi
2017.03,11,Goryu,0,Kagamio,1,yorikiri
2017.03,11,Higonojo,1,Kotomisen,0,oshidashi
2017.03,11,Okinofuji,1,Gochozan,0,oshidashi
2017.03,11,Tochinobori,0,Kotodaigo,1,uwatenage
2017.03,11,Yamatofuji,1,Shotenro,0,oshidashi
2017.03,11,Keitenkai,0,Tokushinho,1,oshidashi
2017.03,11,Abi,1,Kaiseio,0,tsukiotoshi
2017.03,11,Shosei,1,Tsurubayashi,0,tsukihiza
2017.03,11,Sakigake,0,Daiseido,1,oshidashi
2017.03,11,Takayoshitoshi,0,Takemasa,1,tsukiotoshi
2017.03,11,Tochihiryu,1,Irodori,0,tsukitaoshi
2017.03,11,Shiba,0,Akua,1,yorikiri
2017.03,11,Asasekiryu,0,Goshi,1,yorikiri
2017.03,11,Wakanoshima,0,Shimanoumi,1,yorikiri
2017.03,11,Masunosho,1,Asabenkei,0,oshidashi
2017.03,11,Toyonoshima,0,Tenkaiho,1,tsukiotoshi
2017.03,11,Iwasaki,0,Takagenji,1,tsukidashi
2017.03,11,Amuru,1,Akiseyama,0,yorikiri
2017.03,11,Terutsuyoshi,1,Meisei,0,uwatenage
2017.03,11,Fujiazuma,0,Seiro,1,hatakikomi
2017.03,11,Rikishin,1,Azumaryu,0,yorikiri
2017.03,11,Aminishiki,0,Ryuden,1,oshidashi
2017.03,11,Yamaguchi,1,Kitataiki,0,hatakikomi
2017.03,11,Asahisho,0,Homarefuji,1,oshitaoshi
2017.03,11,Kotoeko,0,Asanoyama,1,yorikiri
2017.03,11,Satoyama,1,Oyanagi,0,shitatedashinage
2017.03,11,Chiyomaru,1,Kitaharima,0,tsukiotoshi
2017.03,11,Daiamami,1,Toyohibiki,0,shitatenage
2017.03,11,Hidenoumi,0,Tsurugisho,1,yorikiri
2017.03,11,Amakaze,0,Onosho,1,yoritaoshi
2017.03,11,Gagamaru,0,Osunaarashi,1,yorikiri
2017.03,11,Kyokutaisei,0,Chiyotairyu,1,tsukidashi
2017.03,11,Takakeisho,1,Chiyoo,0,fusen
2017.03,11,Kyokushuho,0,Ura,1,yorikiri
2017.03,11,Sadanoumi,0,Tokushoryu,1,yorikiri
2017.03,11,Daieisho,1,Nishikigi,0,yorikiri
2017.03,11,Ishiura,1,Kotoyuki,0,hatakikomi
2017.03,11,Myogiryu,1,Okinoumi,0,yorikiri
2017.03,11,Daishomaru,0,Chiyoshoma,1,yorikiri
2017.03,11,Ichinojo,1,Tochinoshin,0,yorikiri
2017.03,11,Kagayaki,0,Aoiyama,1,oshidashi
2017.03,11,Chiyonokuni,0,Tochiozan,1,yorikiri
2017.03,11,Kaisei,0,Hokutofuji,1,yorikiri
2017.03,11,Endo,0,Takanoiwa,1,uwatedashinage
2017.03,11,Takekaze,1,Takarafuji,0,tsukiotoshi
2017.03,11,Sokokurai,0,Shodai,1,yorikiri
2017.03,11,Tamawashi,0,Shohozan,1,uwatenage
2017.03,11,Kotoshogiku,0,Ikioi,1,hatakikomi
2017.03,11,Arawashi,0,Terunofuji,1,uwatenage
2017.03,11,Harumafuji,1,Mitakeumi,0,yorikiri
2017.03,11,Takayasu,0,Kakuryu,1,uwatedashinage
2017.03,11,Yoshikaze,0,Kisenosato,1,okuridashi
2017.03,12,Harada,0,Shido,1,yoritaoshi
2017.03,12,Omura,0,Ryuko,1,tsukitaoshi
2017.03,12,Suzuki,1,Jingu,0,oshidashi
2017.03,12,Tatsunofuji,1,Hattorizakura,0,oshidashi
2017.03,12,Burinosato,0,Wakaichiro,1,oshidashi
2017.03,12,Wada,1,Higohikari,0,yorikiri
2017.03,12,Daishiryu,1,Sawanofuji,0,yorikiri
2017.03,12,Isamiryu,1,Yamashita,0,yorikiri
2017.03,12,Ayaminato,0,Ichifuji,1,amiuchi
2017.03,12,Fukuminato,1,Noborifuji,0,yorikiri
2017.03,12,Momochizakura,0,Umiwatari,1,oshitaoshi
2017.03,12,Takamayama,1,Hakuyo,0,yorikiri
2017.03,12,Kirimaru,1,Azumahikari,0,hatakikomi
2017.03,12,Daigonishiki,1,Sugano,0,sukuinage
2017.03,12,Azumanami,0,Kainowaka,1,oshidashi
2017.03,12,Nakaishi,1,Shiraseyama,0,yoritaoshi
2017.03,12,Daisho,0,Adachi,1,yorikiri
2017.03,12,Reon,0,Hokutoyu,1,yorikiri
2017.03,12,Chida,0,Shimakaze,1,yorikiri
2017.03,12,Buken,1,Asatatsuke,0,yorikiri
2017.03,12,Tsuyukusa,0,Fukunofuji,1,hatakikomi
2017.03,12,Asahimaru,1,Takataisho,0,yoritaoshi
2017.03,12,Kotouruga,1,Hikarifuji,0,yorikiri
2017.03,12,Teruju,1,Oatari,0,yorikiri
2017.03,12,Tokio,0,Fujinoteru,1,yorikiri
2017.03,12,Kenyu,1,Daiseiryu,0,sukuinage
2017.03,12,Tamanoryu,0,Hanakaze,1,uwatenage
2017.03,12,Fujihisashi,0,Kotoomura,1,tsukiotoshi
2017.03,12,Sakura,0,Toseima,1,yorikiri
2017.03,12,Hanashi,0,Shoryudo,1,yorikiri
2017.03,12,Kotoyamato,1,Kurokage,0,yorikiri
2017.03,12,Yamazaki,0,Saito,1,kotenage
2017.03,12,Mochizuki,1,Zendaisho,0,okuridashi
2017.03,12,Oyamatoumi,0,Tochisato,1,oshidashi
2017.03,12,Hiradomi,1,Kirizakura,0,oshidashi
2017.03,12,Yamana,1,Iko,0,sukuinage
2017.03,12,Mihamaumi,1,Higonoryu,0,yorikiri
2017.03,12,Rikiyushi,1,Sorakaze,0,hatakikomi
2017.03,12,Miyakojima,0,Daishoko,1,yorikiri
2017.03,12,Kasuganami,0,Surugafuji,1,okuridashi
2017.03,12,Asanoshima,0,Fujiarashi,1,oshidashi
2017.03,12,Takaseiryu,0,Kenho,1,yoritaoshi
2017.03,12,Hakkairyu,1,Yokoe,0,uwatenage
2017.03,12,Gagyusan,1,Asamorimoto,0,oshidashi
2017.03,12,Nakai,0,Wakakoki,1,yorikiri
2017.03,12,Tatsunoumi,1,Nakao,0,yoritaoshi
2017.03,12,Nakashima,0,Fujisato,1,oshidashi
2017.03,12,Byakkomaru,1,Masutenryu,0,kekaeshi
2017.03,12,Kotonoshima,0,Arikawa,1,oshidashi
2017.03,12,Takiguchi,0,Kototaiko,1,yorikiri
2017.03,12,Tsubakifuji,0,Tochimitsuru,1,tsukiotoshi
2017.03,12,Satonofuji,0,Teraosho,1,abisetaoshi
2017.03,12,Hayate,1,Asaokado,0,yoritaoshi
2017.03,12,Kotomanabe,1,Sazanami,0,oshidashi
2017.03,12,Matsuda,0,Yuma,1,okuridashi
2017.03,12,Isshinryu,1,Hibikiryu,0,shitatenage
2017.03,12,Sakaefuji,0,Tsurugikaze,1,yorikiri
2017.03,12,Kotomyozan,1,Hirose,0,oshidashi
2017.03,12,Takatenshu,1,Hao,0,yorikiri
2017.03,12,Ariake,1,Wayama,0,sukuinage
2017.03,12,Terunohana,0,Daishowaka,1,kotenage
2017.03,12,Sakaekaze,0,Tosahikari,1,uwatenage
2017.03,12,Kototaiki,1,Hatachijo,0,oshidashi
2017.03,12,Ako,1,Ishihara,0,yoritaoshi
2017.03,12,Sadanohikari,1,Azumasho,0,yoritaoshi
2017.03,12,Kotomiyakura,0,Kiritsubasa,1,hatakikomi
2017.03,12,Ryutsukasa,0,Fujinoumi,1,uwatenage
2017.03,12,Tochinoshima,1,Shobushi,0,tsukiotoshi
2017.03,12,Asanojo,1,Munakata,0,uwatedashinage
2017.03,12,Kotokensei,0,Narumi,1,yorikiri
2017.03,12,Hokutohana,0,Tsugaruumi,1,tsukiotoshi
2017.03,12,Daishozen,1,Fujinowaka,0,hatakikomi
2017.03,12,Karatsuumi,1,Akatsuki,0,shitatenage
2017.03,12,Sadanosato,1,Ryuseio,0,hikkake
2017.03,12,Kasugaryu,1,Saionji,0,uwatenage
2017.03,12,Kotokojima,0,Onojo,1,oshidashi
2017.03,12,Minatosho,1,Toho,0,oshidashi
2017.03,12,Haruminato,1,Shohoryu,0,oshidashi
2017.03,12,Baraki,0,Aratora,1,yoritaoshi
2017.03,12,Sadanohana,1,Kihonoumi,0,oshidashi
2017.03,12,Kirinoryu,1,Dewaazuma,0,tsukidashi
2017.03,12,Denzan,1,Takamiryu,0,uwatenage
2017.03,12,Chiyoraizan,1,Kotootori,0,oshidashi
2017.03,12,Gorikiyama,1,Tokushuzan,0,kotenage
2017.03,12,Yoshifuji,1,Saio,0,oshitaoshi
2017.03,12,Kotoinagaki,0,Ohata,1,yorikiri
2017.03,12,Hitenryu,1,Kaonishiki,0,okuridashi
2017.03,12,Orora,0,Kurahashi,1,tsukiotoshi
2017.03,12,Hagane,0,Haruhikari,1,yorikiri
2017.03,12,Mitozakura,0,Ozora,1,hatakikomi
2017.03,12,Kotodairyu,0,Chiyonokatsu,1,yorikiri
2017.03,12,Shoketsu,0,Midorifuji,1,shitatenage
2017.03,12,Shingaku,1,Daishoiwa,0,hatakikomi
2017.03,12,Hokutoshu,1,Tomisakae,0,hatakikomi
2017.03,12,Omoto,1,Inoue,0,tsukidashi
2017.03,12,Tsushimanada,1,Suekawa,0,oshidashi
2017.03,12,Yoshiazuma,0,Daishokaku,1,uwatenage
2017.03,12,Obamaumi,0,Dairaido,1,oshitaoshi
2017.03,12,Aoi,0,Sasayama,1,yorikiri
2017.03,12,Takakento,0,Musashiumi,1,hatakikomi
2017.03,12,Sumanoumi,0,Aomihama,1,oshidashi
2017.03,12,Kotonoshu,0,Koshinoryu,1,okuridashi
2017.03,12,Tetsuyuzan,0,Kotokamatani,1,okuridashi
2017.03,12,Hirotsukasa,1,Shinohara,0,tsukiotoshi
2017.03,12,Aokishin,0,Daijo,1,yorikiri
2017.03,12,Katsunofuji,1,Hokutoo,0,yorikiri
2017.03,12,Tochiminato,1,Takamisato,0,hatakikomi
2017.03,12,Yuki,0,Rao,1,yorikiri
2017.03,12,Kotokuzan,1,Kotofukujuno,0,oshidashi
2017.03,12,Sotairyu,1,Kainoryu,0,yorikiri
2017.03,12,Honda,0,Ryuonami,1,yorikiri
2017.03,12,Fukamiyama,0,Kisenoyama,1,tsukidashi
2017.03,12,Terao,1,Musashikuni,0,yorikiri
2017.03,12,Hokutokawa,0,Fukugoriki,1,tsukiotoshi
2017.03,12,Nankairiki,0,Horyuyama,1,yorikiri
2017.03,12,Hatooka,0,Aozora,1,okuridashi
2017.03,12,Nionoumi,1,Takakasuga,0,oshidashi
2017.03,12,Sasakiyama,1,Akinokawa,0,kotenage
2017.03,12,Chiyosakae,1,Hokaho,0,oshidashi
2017.03,12,Ayanoumi,0,Koba,1,uwatedashinage
2017.03,12,Nogami,0,Kotaro,1,hatakikomi
2017.03,12,Asahiryu,0,Kotokobai,1,oshitaoshi
2017.03,12,Jokoryu,1,Oiwato,0,okuridashi
2017.03,12,Sagatsukasa,1,Daiseiho,0,tottari
2017.03,12,Ryusei,0,Ichiki,1,tsukiotoshi
2017.03,12,Chiyoarashi,1,Irie,0,oshidashi
2017.03,12,Mugendai,1,Tamaki,0,hatakikomi
2017.03,12,Takaryu,0,Hakuyozan,1,yorikiri
2017.03,12,Kizaki,0,Dewahayate,1,yorikiri
2017.03,12,Tochimaru,0,Kiribayama,1,okuridashi
2017.03,12,Kairyu,0,Daishoho,1,hatakikomi
2017.03,12,Fujiazuma,1,Kitaharima,0,oshitaoshi
2017.03,12,Satoyama,0,Terutsuyoshi,1,oshidashi
2017.03,12,Tsurugisho,1,Rikishin,0,yorikiri
2017.03,12,Asahisho,1,Ryuden,0,hatakikomi
2017.03,12,Yamaguchi,0,Asanoyama,1,oshidashi
2017.03,12,Kotoeko,0,Aminishiki,1,hatakikomi
2017.03,12,Kitataiki,1,Homarefuji,0,yorikiri
2017.03,12,Chiyomaru,1,Seiro,0,oshidashi
2017.03,12,Daiamami,0,Oyanagi,1,oshidashi
2017.03,12,Hidenoumi,0,Amakaze,1,yorikiri
2017.03,12,Azumaryu,1,Toyohibiki,0,hatakikomi
2017.03,12,Kyokutaisei,1,Onosho,0,oshidashi
2017.03,12,Osunaarashi,0,Chiyotairyu,1,yorikiri
2017.03,12,Gagamaru,0,Kyokushuho,1,shitatenage
2017.03,12,Daieisho,1,Sadanoumi,0,tsukidashi
2017.03,12,Tochinoshin,1,Nishikigi,0,sukuinage
2017.03,12,Myogiryu,1,Tochiozan,0,yorikiri
2017.03,12,Kagayaki,1,Daishomaru,0,hikiotoshi
2017.03,12,Kaisei,0,Kotoyuki,1,tsukidashi
2017.03,12,Tokushoryu,0,Okinoumi,1,yorikiri
2017.03,12,Ichinojo,0,Takakeisho,1,tsukiotoshi
2017.03,12,Chiyonokuni,1,Ishiura,0,tsukiotoshi
2017.03,12,Ura,0,Aoiyama,1,hatakikomi
2017.03,12,Yoshikaze,1,Chiyoshoma,0,yoritaoshi
2017.03,12,Sokokurai,1,Hokutofuji,0,katasukashi
2017.03,12,Shohozan,0,Takanoiwa,1,hatakikomi
2017.03,12,Mitakeumi,1,Takekaze,0,oshidashi
2017.03,12,Ikioi,1,Shodai,0,hikiotoshi
2017.03,12,Kotoshogiku,0,Takarafuji,1,hatakikomi
2017.03,12,Endo,0,Terunofuji,1,abisetaoshi
2017.03,12,Arawashi,0,Kisenosato,1,yorikiri
2017.03,12,Harumafuji,1,Takayasu,0,komatasukui
2017.03,12,Tamawashi,1,Kakuryu,0,oshidashi
2017.03,13,Aizufuji,1,Burinosato,0,oshidashi
2017.03,13,Tochihayate,1,Hattorizakura,0,oshitaoshi
2017.03,13,Sawanofuji,0,Shunpo,1,oshidashi
2017.03,13,Ryuko,1,Wakaichiro,0,oshidashi
2017.03,13,Hokutoryu,1,Ito,0,uwatedashinage
2017.03,13,Wada,0,Ogiryu,1,yoritaoshi
2017.03,13,Daiisshin,0,Hokuyozakura,1,yorikiri
